term_type,term_group,term,surprisal,surprisal_type,frequency
bio,intestine|guts,intestine,-1.0381316754922172,llm,272
bio,intestine|guts,intestine,-0.991711798100378,llm,272
bio,intestine|guts,intestine,1.8930875884612104,llm,272
bio,intestine|guts,intestine,0.9650862582007358,llm,272
bio,intestine|guts,intestine,-0.6848412597020113,llm,272
bio,intestine|guts,intestine,-0.8180264999003589,llm,272
bio,intestine|guts,intestine,-0.1701323271105998,llm,272
bio,intestine|guts,intestine,-1.026398159756543,llm,272
bio,intestine|guts,intestine,0.3165178889441425,llm,272
bio,intestine|guts,intestine,-0.1238611590127614,llm,272
bio,intestine|guts,intestine,0.560079400167916,llm,272
bio,intestine|guts,intestine,-0.4675883661522421,llm,272
bio,intestine|guts,intestine,-0.2496339242033159,llm,272
bio,intestine|guts,intestine,-0.6102851958267008,llm,272
bio,intestine|guts,intestine,0.6452995956446251,llm,272
bio,intestine|guts,intestine,-0.5039003564799083,llm,272
bio,intestine|guts,intestine,1.0125981955918764,llm,272
bio,intestine|guts,intestine,0.904620486921482,llm,272
bio,intestine|guts,intestine,-0.2190481847685835,llm,272
bio,intestine|guts,intestine,0.9903349979932982,llm,272
bio,intestine|guts,intestine,-0.5728861078626309,llm,272
bio,intestine|guts,intestine,-0.490044509080727,llm,272
bio,intestine|guts,intestine,0.6479627803913908,llm,272
bio,intestine|guts,intestine,1.017395680895172,llm,272
bio,intestine|guts,intestine,0.1319582830410337,llm,272
bio,intestine|guts,intestine,-1.586648644014353,llm,272
bio,intestine|guts,intestine,0.7823774182355684,llm,272
bio,intestine|guts,intestine,0.2573240868601982,llm,272
bio,intestine|guts,intestine,0.6334974787960491,llm,272
bio,intestine|guts,intestine,1.1157578993857804,llm,272
bio,intestine|guts,intestine,0.917995796724024,llm,272
bio,intestine|guts,intestine,1.075225051136343,llm,272
bio,intestine|guts,intestine,0.8316285629190809,llm,272
bio,intestine|guts,intestine,-0.0250968218196907,llm,272
bio,intestine|guts,intestine,-0.0509336853181238,llm,272
bio,intestine|guts,intestine,-1.0792957254763398,llm,272
bio,intestine|guts,intestine,-0.3193101077732543,llm,272
bio,intestine|guts,intestine,0.2477704997221995,llm,272
bio,intestine|guts,intestine,-0.7088135415828587,llm,272
bio,intestine|guts,intestine,-0.4754046514631866,llm,272
bio,intestine|guts,intestine,-1.3218757056560229,llm,272
bio,intestine|guts,intestine,-0.9830359166608008,llm,272
bio,intestine|guts,intestine,0.0353401337006846,llm,272
bio,intestine|guts,intestine,0.7356570115968867,llm,272
bio,intestine|guts,intestine,-0.925742172835933,llm,272
bio,intestine|guts,intestine,-0.2509062089566365,llm,272
bio,intestine|guts,intestine,-0.5388388451162196,llm,272
bio,intestine|guts,intestine,-0.2593118847861649,llm,272
bio,intestine|guts,intestine,-0.2732876615305626,llm,272
bio,intestine|guts,intestine,-0.5464382000831565,llm,272
bio,intestine|guts,intestine,0.7125960013587922,llm,272
bio,intestine|guts,intestine,-0.9696559625412012,llm,272
bio,intestine|guts,intestine,-0.8923463142842255,llm,272
bio,intestine|guts,intestine,0.9867514271433512,llm,272
bio,intestine|guts,intestine,-0.6433212856226893,llm,272
bio,intestine|guts,intestine,-1.4796577664931545,llm,272
bio,intestine|guts,intestine,0.413859910953975,llm,272
bio,intestine|guts,intestine,-0.5330167256821005,llm,272
bio,intestine|guts,intestine,-0.2560709885774958,llm,272
bio,intestine|guts,intestine,-0.234804034838348,llm,272
bio,intestine|guts,intestine,0.4896771028997203,llm,272
bio,intestine|guts,intestine,0.2996309311441907,llm,272
bio,intestine|guts,intestine,-0.5819901056253639,llm,272
bio,intestine|guts,intestine,0.9277569989977792,llm,272
bio,intestine|guts,intestine,-0.6121385135646383,llm,272
bio,intestine|guts,intestine,0.116286698973127,llm,272
bio,intestine|guts,intestine,-0.716248699273782,llm,272
bio,intestine|guts,intestine,1.0457104546015688,llm,272
bio,intestine|guts,intestine,-0.961583295237575,llm,272
bio,intestine|guts,intestine,-1.8524257903331576,llm,272
bio,intestine|guts,intestine,0.7646915519785334,llm,272
bio,intestine|guts,intestine,-0.1120925617220437,llm,272
bio,intestine|guts,intestine,0.4069425573193496,llm,272
bio,intestine|guts,intestine,1.0644360559105228,llm,272
bio,intestine|guts,intestine,-0.3383971375106888,llm,272
bio,intestine|guts,intestine,-0.1345264715793269,llm,272
bio,intestine|guts,intestine,0.4605943153508294,llm,272
bio,intestine|guts,intestine,0.2610693624301563,llm,272
bio,intestine|guts,intestine,0.5071032334352398,llm,272
usual,intestine|guts,guts,-1.9516476730893837,llm,12
usual,intestine|guts,guts,-2.5137501713003223,llm,12
usual,intestine|guts,guts,-1.9897400776835772,llm,12
usual,intestine|guts,guts,-2.38620476722368,llm,12
usual,intestine|guts,guts,-2.022849766246939,llm,12
usual,intestine|guts,guts,-2.491027341291279,llm,12
usual,intestine|guts,guts,-2.434066864828747,llm,12
usual,intestine|guts,guts,-2.409488514065345,llm,12
usual,intestine|guts,guts,-2.325852964064916,llm,12
usual,intestine|guts,guts,-2.2516003161788705,llm,12
usual,intestine|guts,guts,-2.1340282062927174,llm,12
usual,intestine|guts,guts,-2.5686162610156344,llm,12
bio,inhaler|puffer,inhaler,-1.1260588586968616,llm,41
bio,inhaler|puffer,inhaler,0.3603349290537518,llm,41
bio,inhaler|puffer,inhaler,1.0140813994036877,llm,41
bio,inhaler|puffer,inhaler,-1.0887291196315516,llm,41
bio,inhaler|puffer,inhaler,1.8508585140383305,llm,41
bio,inhaler|puffer,inhaler,0.425633417779037,llm,41
bio,inhaler|puffer,inhaler,0.535107416680691,llm,41
bio,inhaler|puffer,inhaler,3.2598818692962923,llm,41
bio,inhaler|puffer,inhaler,1.0746873766083893,llm,41
bio,inhaler|puffer,inhaler,1.5080747603633498,llm,41
bio,inhaler|puffer,inhaler,1.9095107514736391,llm,41
bio,inhaler|puffer,inhaler,1.015389415884559,llm,41
bio,inhaler|puffer,inhaler,1.3618039712045014,llm,41
bio,inhaler|puffer,inhaler,0.8243551836929945,llm,41
bio,inhaler|puffer,inhaler,1.2254285100039497,llm,41
bio,inhaler|puffer,inhaler,0.8243551836929945,llm,41
bio,inhaler|puffer,inhaler,-0.5451401194033489,llm,41
bio,inhaler|puffer,inhaler,-0.4720946763800666,llm,41
bio,inhaler|puffer,inhaler,-0.9219077127292096,llm,41
bio,inhaler|puffer,inhaler,0.0771803029021256,llm,41
bio,inhaler|puffer,inhaler,-0.6507545891924665,llm,41
bio,inhaler|puffer,inhaler,-0.5053631362993138,llm,41
bio,inhaler|puffer,inhaler,0.8770580203984141,llm,41
bio,inhaler|puffer,inhaler,-0.4202438726197353,llm,41
bio,inhaler|puffer,inhaler,0.4912092400703029,llm,41
bio,inhaler|puffer,inhaler,0.330491329169564,llm,41
bio,inhaler|puffer,inhaler,0.2969367822386185,llm,41
bio,inhaler|puffer,inhaler,0.4923529593759354,llm,41
bio,inhaler|puffer,inhaler,-0.5533112578049427,llm,41
bio,inhaler|puffer,inhaler,-0.6209449713879589,llm,41
bio,inhaler|puffer,inhaler,-0.7701180988194676,llm,41
bio,inhaler|puffer,inhaler,-0.0737857553861103,llm,41
bio,inhaler|puffer,inhaler,-1.006418774406414,llm,41
bio,inhaler|puffer,inhaler,-0.8030288255652711,llm,41
bio,inhaler|puffer,inhaler,-0.6892644580224309,llm,41
bio,inhaler|puffer,inhaler,-0.4720946763800666,llm,41
bio,inhaler|puffer,inhaler,-1.123764903339268,llm,41
bio,inhaler|puffer,inhaler,-0.9450458006533105,llm,41
bio,inhaler|puffer,inhaler,-1.36713945647138,llm,41
bio,inhaler|puffer,inhaler,0.0816859949539887,llm,41
bio,inhaler|puffer,inhaler,0.2872488042747985,llm,41
usual,inhaler|puffer,puffer,0.8467595736932406,llm,32
usual,inhaler|puffer,puffer,-0.9327437985506372,llm,32
usual,inhaler|puffer,puffer,-0.5290095369892867,llm,32
usual,inhaler|puffer,puffer,-0.0309640268190908,llm,32
usual,inhaler|puffer,puffer,-1.5688688007901792,llm,32
usual,inhaler|puffer,puffer,0.3389931659366756,llm,32
usual,inhaler|puffer,puffer,-0.01659028475922,llm,32
usual,inhaler|puffer,puffer,-1.1572857025669747,llm,32
usual,inhaler|puffer,puffer,-0.7511753391929371,llm,32
usual,inhaler|puffer,puffer,-1.543911130114621,llm,32
usual,inhaler|puffer,puffer,-0.6715455524641327,llm,32
usual,inhaler|puffer,puffer,-1.352784013591256,llm,32
usual,inhaler|puffer,puffer,-1.5116873986869512,llm,32
usual,inhaler|puffer,puffer,-1.1197140340974585,llm,32
usual,inhaler|puffer,puffer,-1.313965677241701,llm,32
usual,inhaler|puffer,puffer,0.181563613460519,llm,32
usual,inhaler|puffer,puffer,-0.3169170024042047,llm,32
usual,inhaler|puffer,puffer,0.5343126986180415,llm,32
usual,inhaler|puffer,puffer,-0.8019630776979286,llm,32
usual,inhaler|puffer,puffer,-1.3080372005964127,llm,32
usual,inhaler|puffer,puffer,-1.5333315694261846,llm,32
usual,inhaler|puffer,puffer,0.847787361343852,llm,32
usual,inhaler|puffer,puffer,0.1837478247183745,llm,32
usual,inhaler|puffer,puffer,0.4801343489017741,llm,32
usual,inhaler|puffer,puffer,1.498162213556108,llm,32
usual,inhaler|puffer,puffer,1.5554543311491802,llm,32
usual,inhaler|puffer,puffer,0.6908856046320849,llm,32
usual,inhaler|puffer,puffer,1.0256179292728165,llm,32
usual,inhaler|puffer,puffer,0.6193235739834705,llm,32
usual,inhaler|puffer,puffer,0.0167908801000907,llm,32
usual,inhaler|puffer,puffer,0.4870076495282164,llm,32
usual,inhaler|puffer,puffer,1.185496307723995,llm,32
bio,haemorrhage|heavy bleeding,haemorrhage,3.2827466534201264,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.7220087806347104,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.0360440685697072,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.5761254585380814,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.7318805073611585,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.742661556005844,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.1089551870907599,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.3970876077386983,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.634359731775041,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.5566565443982656,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.133343614040201,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.7685030187257089,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.8144712300425363,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.7967434806987119,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.8406601154304413,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.3967035487897488,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.5671684298869129,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.5923006430003517,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.5249427887416892,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.8296801216754288,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.9847206515563214,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.4079818148847467,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.4398240348990261,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.8376635626302242,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.8295640441449703,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.0721060438378816,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.1362185981337332,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.3346912997878866,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.3496042791007716,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.4631776646830438,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.2489663772907725,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.4891569307471999,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.8195254779916491,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.8009650951073972,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.9445926652265172,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.6366408020047377,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.6514417860158341,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.298871757779832,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.6086869003182365,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.1725601604097892,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.53917002525584,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.1146048968640856,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.977681748595438,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.3327471618624405,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.0691943420372505,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.5315393675847571,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.8068027779810379,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.1115122424348944,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.1067804869887062,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,2.340020993180067,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-1.0122223437393416,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.2820747254494584,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.6806146442080298,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.4474040623684453,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.7336792629828961,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.8030763289680131,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.6136949639649799,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.3685048827797053,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.3352952162168728,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.0023403153337888,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.370593845637388,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.446854137048124,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.0692749108585681,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.2113047159427332,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.6113836232984223,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.0442425914584533,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.5511732998949427,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.7146497521310796,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.2484991135294779,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.7333693789285899,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.7901996184676334,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,0.1898683982659295,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,2.1211379102693733,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.177476133009801,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.8536713774803308,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,-0.9516089170951478,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.304685319006039,llm,78
bio,haemorrhage|heavy bleeding,haemorrhage,1.498168845334286,llm,78
usual,haemorrhage|heavy bleeding,heavy bleeding,0.5079625637608568,llm,2
usual,haemorrhage|heavy bleeding,heavy bleeding,0.2047249768561031,llm,2
bio,hypotension|low blood pressure,hypotension,1.0614154954320971,llm,58
bio,hypotension|low blood pressure,hypotension,0.1973315547678092,llm,58
bio,hypotension|low blood pressure,hypotension,0.6656239169036937,llm,58
bio,hypotension|low blood pressure,hypotension,1.2854666553843892,llm,58
bio,hypotension|low blood pressure,hypotension,-1.1200274238352557,llm,58
bio,hypotension|low blood pressure,hypotension,-0.008422384833906,llm,58
bio,hypotension|low blood pressure,hypotension,-1.434401801532561,llm,58
bio,hypotension|low blood pressure,hypotension,-0.0715493393797772,llm,58
bio,hypotension|low blood pressure,hypotension,0.1797450238053124,llm,58
bio,hypotension|low blood pressure,hypotension,-1.3199737590465026,llm,58
bio,hypotension|low blood pressure,hypotension,1.5426599365217537,llm,58
bio,hypotension|low blood pressure,hypotension,-0.0873164948664981,llm,58
bio,hypotension|low blood pressure,hypotension,-1.0204889608730745,llm,58
bio,hypotension|low blood pressure,hypotension,-0.0251946319710021,llm,58
bio,hypotension|low blood pressure,hypotension,-0.514301691058598,llm,58
bio,hypotension|low blood pressure,hypotension,0.8880432818048503,llm,58
bio,hypotension|low blood pressure,hypotension,0.6508822800913058,llm,58
bio,hypotension|low blood pressure,hypotension,0.7935982110945349,llm,58
bio,hypotension|low blood pressure,hypotension,1.6745594935086714,llm,58
bio,hypotension|low blood pressure,hypotension,-1.1390514159995675,llm,58
bio,hypotension|low blood pressure,hypotension,0.1064293814190219,llm,58
bio,hypotension|low blood pressure,hypotension,0.7859804189143865,llm,58
bio,hypotension|low blood pressure,hypotension,0.2358461327570706,llm,58
bio,hypotension|low blood pressure,hypotension,1.55289009056465,llm,58
bio,hypotension|low blood pressure,hypotension,0.2149442472619492,llm,58
bio,hypotension|low blood pressure,hypotension,0.4283622345956385,llm,58
bio,hypotension|low blood pressure,hypotension,-0.7827657065709219,llm,58
bio,hypotension|low blood pressure,hypotension,0.9581474306130956,llm,58
bio,hypotension|low blood pressure,hypotension,-0.2690611108877572,llm,58
bio,hypotension|low blood pressure,hypotension,0.5123783842452031,llm,58
bio,hypotension|low blood pressure,hypotension,1.6872774328863716,llm,58
bio,hypotension|low blood pressure,hypotension,0.5425143504957752,llm,58
bio,hypotension|low blood pressure,hypotension,0.5204939917192313,llm,58
bio,hypotension|low blood pressure,hypotension,-0.943759555076686,llm,58
bio,hypotension|low blood pressure,hypotension,-1.0888143590285186,llm,58
bio,hypotension|low blood pressure,hypotension,0.1879714540683396,llm,58
bio,hypotension|low blood pressure,hypotension,1.7398637514760666,llm,58
bio,hypotension|low blood pressure,hypotension,-0.6856081193307294,llm,58
bio,hypotension|low blood pressure,hypotension,0.0755711830463481,llm,58
bio,hypotension|low blood pressure,hypotension,-1.1759675615776826,llm,58
bio,hypotension|low blood pressure,hypotension,-0.1161965249592009,llm,58
bio,hypotension|low blood pressure,hypotension,0.3609475259923507,llm,58
bio,hypotension|low blood pressure,hypotension,-0.8527079458236342,llm,58
bio,hypotension|low blood pressure,hypotension,0.4087372516774923,llm,58
bio,hypotension|low blood pressure,hypotension,-0.795846154063552,llm,58
bio,hypotension|low blood pressure,hypotension,-0.339259280059575,llm,58
bio,hypotension|low blood pressure,hypotension,-0.6707662297718135,llm,58
